#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
AKT1	PDGFRB	9606.ENSP00000451828	9606.ENSP00000261799	0	0	0	0.554	0	0.122	0.900	0	0.908
AKT1	RHEB	9606.ENSP00000451828	9606.ENSP00000262187	0	0	0	0	0	0.140	0.900	0	0.910
AKT1	CREBBP	9606.ENSP00000451828	9606.ENSP00000262367	0	0	0	0	0	0.528	0.900	0	0.950
AKT1	ITGA2B	9606.ENSP00000451828	9606.ENSP00000262407	0	0	0	0	0	0.075	0.900	0	0.903
AKT1	GNAO1	9606.ENSP00000451828	9606.ENSP00000262494	0	0	0	0	0	0.159	0.900	0	0.912
AKT1	PHLPP1	9606.ENSP00000451828	9606.ENSP00000262719	0	0	0	0	0	0.731	0.900	0	0.971
AKT1	EP300	9606.ENSP00000451828	9606.ENSP00000263253	0	0	0	0	0	0.885	0.900	0	0.988
AKT1	PIK3CA	9606.ENSP00000451828	9606.ENSP00000263967	0	0	0	0	0	0.880	0.900	0	0.987
AKT1	LAMC2	9606.ENSP00000451828	9606.ENSP00000264144	0	0	0	0	0	0.056	0.900	0	0.901
AKT1	YWHAE	9606.ENSP00000451828	9606.ENSP00000264335	0	0	0	0	0	0.364	0.900	0	0.933
AKT1	ERBB3	9606.ENSP00000451828	9606.ENSP00000267101	0	0	0	0	0	0.320	0.900	0	0.929
AKT1	RB1	9606.ENSP00000451828	9606.ENSP00000267163	0	0	0	0	0	0.058	0.900	0	0.901
AKT1	TP53	9606.ENSP00000451828	9606.ENSP00000269305	0	0	0	0	0	0.201	0.900	0	0.916
AKT1	PIK3CB	9606.ENSP00000451828	9606.ENSP00000289153	0	0	0	0	0	0.395	0.900	0	0.936
AKT1	NOS3	9606.ENSP00000451828	9606.ENSP00000297494	0	0	0	0	0	0.879	0.900	0	0.987
AKT1	TSC1	9606.ENSP00000451828	9606.ENSP00000298552	0	0	0	0	0	0.715	0.900	0	0.970
AKT1	BCL2L1	9606.ENSP00000451828	9606.ENSP00000302564	0	0	0	0	0	0.270	0.900	0	0.923
AKT1	INSR	9606.ENSP00000451828	9606.ENSP00000303830	0	0	0	0.559	0	0.182	0.900	0	0.914
AKT1	YWHAG	9606.ENSP00000451828	9606.ENSP00000306330	0	0	0	0	0	0.364	0.900	0	0.933
AKT1	RPTOR	9606.ENSP00000451828	9606.ENSP00000307272	0	0	0	0	0	0.289	0.900	0	0.925
AKT1	RPS6KB2	9606.ENSP00000451828	9606.ENSP00000308413	0	0	0	0.855	0	0.154	0.900	0	0.911
AKT1	PPP2R1B	9606.ENSP00000451828	9606.ENSP00000311344	0	0	0	0	0	0	0.900	0	0.900
AKT1	GNAI2	9606.ENSP00000451828	9606.ENSP00000312999	0	0	0	0	0	0.159	0.900	0	0.912
AKT1	PPP2R1A	9606.ENSP00000451828	9606.ENSP00000324804	0	0	0	0	0	0.487	0.900	0	0.946
AKT1	GSK3B	9606.ENSP00000451828	9606.ENSP00000324806	0	0	0	0.576	0	0.934	0.900	0	0.993
AKT1	CASP9	9606.ENSP00000451828	9606.ENSP00000330237	0	0	0	0	0	0.231	0.900	0	0.919
AKT1	PDGFB	9606.ENSP00000451828	9606.ENSP00000330382	0	0	0	0	0	0	0.900	0	0.900
AKT1	HSP90AA1	9606.ENSP00000451828	9606.ENSP00000335153	0	0	0	0	0	0.946	0.900	0	0.994
AKT1	PPP2R5E	9606.ENSP00000451828	9606.ENSP00000337641	0	0	0	0	0	0.347	0.900	0	0.931
AKT1	LCK	9606.ENSP00000451828	9606.ENSP00000337825	0	0	0	0.558	0	0	0.900	0	0.900
AKT1	EIF4EBP1	9606.ENSP00000451828	9606.ENSP00000340691	0	0	0	0	0	0.630	0.900	0	0.961
AKT1	SFN	9606.ENSP00000451828	9606.ENSP00000340989	0	0	0	0	0	0.364	0.900	0	0.933
AKT1	GNAI1	9606.ENSP00000451828	9606.ENSP00000343027	0	0	0	0	0	0.159	0.900	0	0.912
AKT1	JAK1	9606.ENSP00000451828	9606.ENSP00000343204	0	0	0	0.571	0	0	0.900	0	0.900
AKT1	PDPK1	9606.ENSP00000451828	9606.ENSP00000344220	0	0	0	0.751	0	0.936	0.900	0	0.993
AKT1	CTNNB1	9606.ENSP00000451828	9606.ENSP00000344456	0	0	0	0	0	0.541	0.900	0	0.952
AKT1	E2F1	9606.ENSP00000451828	9606.ENSP00000345571	0	0	0	0	0	0.075	0.900	0	0.903
AKT1	RAC1	9606.ENSP00000451828	9606.ENSP00000348461	0	0	0	0	0	0.345	0.900	0	0.931
AKT1	PIK3CG	9606.ENSP00000451828	9606.ENSP00000352121	0	0	0	0	0	0.184	0.900	0	0.914
AKT1	RXRG	9606.ENSP00000451828	9606.ENSP00000352900	0	0	0	0	0	0.077	0.900	0	0.903
AKT1	MTOR	9606.ENSP00000451828	9606.ENSP00000354558	0	0	0	0	0	0.904	0.900	0	0.990
AKT1	THEM4	9606.ENSP00000451828	9606.ENSP00000357804	0	0	0	0	0	0.838	0.800	0	0.966
AKT1	MCL1	9606.ENSP00000451828	9606.ENSP00000358022	0	0	0	0	0	0	0.900	0	0.900
AKT1	GNAI3	9606.ENSP00000451828	9606.ENSP00000358867	0	0	0	0	0	0.159	0.900	0	0.912
AKT1	CHUK	9606.ENSP00000451828	9606.ENSP00000359424	0	0	0	0.593	0	0.872	0.900	0	0.986
AKT1	CD40LG	9606.ENSP00000451828	9606.ENSP00000359663	0	0	0	0	0	0.056	0.900	0	0.901
AKT1	HSP90AB1	9606.ENSP00000451828	9606.ENSP00000360609	0	0	0	0	0	0.819	0.600	0	0.924
AKT1	CD40	9606.ENSP00000451828	9606.ENSP00000361359	0	0	0	0	0	0.078	0.900	0	0.903
AKT1	YWHAB	9606.ENSP00000451828	9606.ENSP00000361930	0	0	0	0	0	0.165	0.900	0	0.912
AKT1	SRC	9606.ENSP00000451828	9606.ENSP00000362680	0	0	0	0.562	0	0.683	0.900	0	0.967
AKT1	IL2RG	9606.ENSP00000451828	9606.ENSP00000363318	0	0	0	0	0	0	0.900	0	0.900
AKT1	RXRB	9606.ENSP00000451828	9606.ENSP00000363817	0	0	0	0	0	0.077	0.900	0	0.903
AKT1	NOTCH4	9606.ENSP00000451828	9606.ENSP00000364163	0	0	0	0	0	0.080	0.900	0	0.904
AKT1	IL2RA	9606.ENSP00000451828	9606.ENSP00000369293	0	0	0	0	0	0	0.900	0	0.900
AKT1	YWHAQ	9606.ENSP00000451828	9606.ENSP00000371267	0	0	0	0	0	0.165	0.900	0	0.912
AKT1	LAMA1	9606.ENSP00000451828	9606.ENSP00000374309	0	0	0	0	0	0.056	0.900	0	0.901
AKT1	AKT2	9606.ENSP00000451828	9606.ENSP00000375892	0	0	0	0.981	0	0.741	0.900	0	0.973
AKT1	GRB2	9606.ENSP00000451828	9606.ENSP00000376345	0	0	0	0	0	0.156	0.900	0	0.911
AKT1	BAD	9606.ENSP00000451828	9606.ENSP00000378040	0	0	0	0	0	0.884	0.900	0	0.987
AKT1	YWHAZ	9606.ENSP00000451828	9606.ENSP00000379287	0	0	0	0	0	0.552	0.900	0	0.953
AKT1	ILK	9606.ENSP00000451828	9606.ENSP00000379975	0	0	0	0	0	0.785	0.900	0	0.977
AKT1	INS	9606.ENSP00000451828	9606.ENSP00000380432	0	0	0	0	0	0	0.900	0	0.900
AKT1	BCL2	9606.ENSP00000451828	9606.ENSP00000381185	0	0	0	0	0	0	0.900	0	0.900
AKT1	NCOR2	9606.ENSP00000451828	9606.ENSP00000384018	0	0	0	0	0	0.282	0.900	0	0.925
AKT1	CDKN1A	9606.ENSP00000451828	9606.ENSP00000384849	0	0	0	0	0	0.789	0.900	0	0.978
AKT1	FOXO3	9606.ENSP00000451828	9606.ENSP00000385824	0	0	0	0	0	0.939	0.900	0	0.993
AKT1	ITGA6	9606.ENSP00000451828	9606.ENSP00000386896	0	0	0	0	0	0.075	0.900	0	0.903
AKT1	CREB1	9606.ENSP00000451828	9606.ENSP00000387699	0	0	0	0	0	0.270	0.900	0	0.923
AKT1	SOS1	9606.ENSP00000451828	9606.ENSP00000387784	0	0	0	0	0	0.100	0.900	0	0.906
AKT1	GLI2	9606.ENSP00000451828	9606.ENSP00000390436	0	0	0	0	0	0.067	0.900	0	0.902
AKT1	JAK3	9606.ENSP00000451828	9606.ENSP00000391676	0	0	0	0.584	0	0	0.900	0	0.900
AKT1	RELN	9606.ENSP00000451828	9606.ENSP00000392423	0	0	0	0	0	0	0.900	0	0.900
AKT1	RHOA	9606.ENSP00000451828	9606.ENSP00000400175	0	0	0	0	0	0.140	0.900	0	0.910
AKT1	SHC1	9606.ENSP00000451828	9606.ENSP00000401303	0	0	0	0	0	0.067	0.900	0	0.902
AKT1	ESR1	9606.ENSP00000451828	9606.ENSP00000405330	0	0	0	0	0	0.297	0.900	0	0.926
AKT1	PPP2R5C	9606.ENSP00000451828	9606.ENSP00000412324	0	0	0	0	0	0.347	0.900	0	0.931
AKT1	PPP2R5D	9606.ENSP00000451828	9606.ENSP00000417963	0	0	0	0	0	0.347	0.900	0	0.931
AKT1	PPP2CA	9606.ENSP00000451828	9606.ENSP00000418447	0	0	0	0	0	0.887	0.900	0	0.988
AKT1	BRCA1	9606.ENSP00000451828	9606.ENSP00000418960	0	0	0	0	0	0.835	0.800	0	0.965
AKT1	RXRA	9606.ENSP00000451828	9606.ENSP00000419692	0	0	0	0	0	0.077	0.900	0	0.903
AKT1	PIK3R1	9606.ENSP00000451828	9606.ENSP00000428056	0	0	0	0	0	0.700	0.900	0	0.968
AKT1	IKBKB	9606.ENSP00000451828	9606.ENSP00000430684	0	0	0	0.601	0	0.784	0.900	0	0.977
AKT1	TRAF6	9606.ENSP00000451828	9606.ENSP00000433623	0	0	0	0	0	0.592	0.900	0	0.957
AKT1	CD19	9606.ENSP00000451828	9606.ENSP00000437940	0	0	0	0	0	0	0.900	0	0.900
AKT1	NR4A1	9606.ENSP00000451828	9606.ENSP00000440864	0	0	0	0	0	0.282	0.900	0	0.925
AKT1	APAF1	9606.ENSP00000451828	9606.ENSP00000448165	0	0	0	0	0	0.101	0.900	0	0.906
AKT1	CBY1	9606.ENSP00000451828	9606.ENSP00000478962	0	0	0	0	0	0	0.900	0	0.900
AKT1	MAP3K14	9606.ENSP00000451828	9606.ENSP00000482657	0	0	0	0.588	0	0.076	0.900	0	0.903
AKT1	GNB1	9606.ENSP00000451828	9606.ENSP00000481878	0	0	0	0	0	0.496	0.900	0	0.947
AKT1	ITGB3	9606.ENSP00000451828	9606.ENSP00000452786	0	0	0	0	0	0.292	0.900	0	0.926
AKT1	IKBKG	9606.ENSP00000451828	9606.ENSP00000483825	0	0	0	0	0	0.452	0.900	0	0.942
AKT1	MLST8	9606.ENSP00000451828	9606.ENSP00000456405	0	0	0	0	0	0	0.900	0	0.900
AKT1	MYC	9606.ENSP00000451828	9606.ENSP00000479618	0	0	0	0	0	0.143	0.900	0	0.910
AKT1	PHLPP2	9606.ENSP00000451828	9606.ENSP00000457991	0	0	0	0	0	0.396	0.900	0	0.937
AKT2	PPP2R5B	9606.ENSP00000375892	9606.ENSP00000164133	0	0	0	0	0	0.343	0.900	0	0.931
AKT2	TSC2	9606.ENSP00000375892	9606.ENSP00000219476	0	0	0	0	0	0.292	0.900	0	0.926
AKT2	PPP2CB	9606.ENSP00000375892	9606.ENSP00000221138	0	0	0	0	0	0.172	0.900	0	0.913
AKT2	CDKN1B	9606.ENSP00000375892	9606.ENSP00000228872	0	0	0	0	0	0.059	0.900	0	0.901
AKT2	MDM2	9606.ENSP00000375892	9606.ENSP00000258149	0	0	0	0	0	0.056	0.900	0	0.901
AKT2	PPP2R5A	9606.ENSP00000375892	9606.ENSP00000261461	0	0	0	0	0	0.347	0.900	0	0.931
AKT2	PHLPP1	9606.ENSP00000375892	9606.ENSP00000262719	0	0	0	0	0	0.207	0.900	0	0.917
AKT2	TP53	9606.ENSP00000375892	9606.ENSP00000269305	0	0	0	0	0	0.056	0.900	0	0.901
AKT2	TSC1	9606.ENSP00000375892	9606.ENSP00000298552	0	0	0	0	0	0.243	0.900	0	0.921
AKT2	INSR	9606.ENSP00000375892	9606.ENSP00000303830	0	0	0	0.560	0	0.150	0.900	0	0.911
AKT2	RPTOR	9606.ENSP00000375892	9606.ENSP00000307272	0	0	0	0	0	0.067	0.900	0	0.902
AKT2	RPS6KB2	9606.ENSP00000375892	9606.ENSP00000308413	0	0	0	0.865	0	0.154	0.900	0	0.911
AKT2	PPP2R1B	9606.ENSP00000375892	9606.ENSP00000311344	0	0	0	0	0	0	0.900	0	0.900
AKT2	PPP2R1A	9606.ENSP00000375892	9606.ENSP00000324804	0	0	0	0	0	0	0.900	0	0.900
AKT2	GSK3B	9606.ENSP00000375892	9606.ENSP00000324806	0	0	0	0.580	0	0.703	0.900	0	0.969
AKT2	CASP9	9606.ENSP00000375892	9606.ENSP00000330237	0	0	0	0	0	0.063	0.900	0	0.902
AKT2	PPP2R5E	9606.ENSP00000375892	9606.ENSP00000337641	0	0	0	0	0	0.347	0.900	0	0.931
AKT2	PDPK1	9606.ENSP00000375892	9606.ENSP00000344220	0	0	0	0.760	0	0.633	0.900	0	0.961
AKT2	CTNNB1	9606.ENSP00000375892	9606.ENSP00000344456	0	0	0	0	0	0.142	0.900	0	0.910
AKT2	MTOR	9606.ENSP00000375892	9606.ENSP00000354558	0	0	0	0	0	0.104	0.900	0	0.906
AKT2	CHUK	9606.ENSP00000375892	9606.ENSP00000359424	0	0	0	0.601	0	0.213	0.900	0	0.917
AKT2	CBY1	9606.ENSP00000375892	9606.ENSP00000478962	0	0	0	0	0	0	0.900	0	0.900
AKT2	BAD	9606.ENSP00000375892	9606.ENSP00000378040	0	0	0	0	0	0.146	0.900	0	0.910
AKT2	NR4A1	9606.ENSP00000375892	9606.ENSP00000440864	0	0	0	0	0	0.057	0.900	0	0.901
AKT2	PPP2R5D	9606.ENSP00000375892	9606.ENSP00000417963	0	0	0	0	0	0.347	0.900	0	0.931
AKT2	PPP2R5C	9606.ENSP00000375892	9606.ENSP00000412324	0	0	0	0	0	0.347	0.900	0	0.931
AKT2	CREB1	9606.ENSP00000375892	9606.ENSP00000387699	0	0	0	0	0	0	0.900	0	0.900
AKT2	PPP2CA	9606.ENSP00000375892	9606.ENSP00000418447	0	0	0	0	0	0.369	0.900	0	0.934
AKT2	MLST8	9606.ENSP00000375892	9606.ENSP00000456405	0	0	0	0	0	0	0.900	0	0.900
AKT2	CDKN1A	9606.ENSP00000375892	9606.ENSP00000384849	0	0	0	0	0	0.283	0.900	0	0.925
AKT2	PHLPP2	9606.ENSP00000375892	9606.ENSP00000457991	0	0	0	0	0	0.207	0.900	0	0.917
AKT2	INS	9606.ENSP00000375892	9606.ENSP00000380432	0	0	0	0	0	0	0.900	0	0.900
AKT2	FOXO3	9606.ENSP00000375892	9606.ENSP00000385824	0	0	0	0	0	0.755	0.900	0	0.974
AKT3	PPP2R5B	9606.ENSP00000263826	9606.ENSP00000164133	0	0	0	0	0	0.343	0.900	0	0.931
AKT3	TSC2	9606.ENSP00000263826	9606.ENSP00000219476	0	0	0	0	0	0.292	0.900	0	0.926
AKT3	PPP2CB	9606.ENSP00000263826	9606.ENSP00000221138	0	0	0	0	0	0.172	0.900	0	0.913
AKT3	CDKN1B	9606.ENSP00000263826	9606.ENSP00000228872	0	0	0	0	0	0.059	0.900	0	0.901
AKT3	MDM2	9606.ENSP00000263826	9606.ENSP00000258149	0	0	0	0	0	0.056	0.900	0	0.901
AKT3	PPP2R5A	9606.ENSP00000263826	9606.ENSP00000261461	0	0	0	0	0	0.347	0.900	0	0.931
AKT3	PHLPP1	9606.ENSP00000263826	9606.ENSP00000262719	0	0	0	0	0	0.207	0.900	0	0.917
AKT3	NR4A1	9606.ENSP00000263826	9606.ENSP00000440864	0	0	0	0	0	0.057	0.900	0	0.901
AKT3	PPP2R1B	9606.ENSP00000263826	9606.ENSP00000311344	0	0	0	0	0	0	0.900	0	0.900
AKT3	CHUK	9606.ENSP00000263826	9606.ENSP00000359424	0	0	0	0.590	0	0	0.900	0	0.900
AKT3	BAD	9606.ENSP00000263826	9606.ENSP00000378040	0	0	0	0	0	0.146	0.900	0	0.910
AKT3	CDKN1A	9606.ENSP00000263826	9606.ENSP00000384849	0	0	0	0	0	0.059	0.900	0	0.901
AKT3	RPS6KB2	9606.ENSP00000263826	9606.ENSP00000308413	0	0	0	0.859	0	0.154	0.900	0	0.911
AKT3	PPP2R1A	9606.ENSP00000263826	9606.ENSP00000324804	0	0	0	0	0	0	0.900	0	0.900
AKT3	CREB1	9606.ENSP00000263826	9606.ENSP00000387699	0	0	0	0	0	0	0.900	0	0.900
AKT3	CASP9	9606.ENSP00000263826	9606.ENSP00000330237	0	0	0	0	0	0.063	0.900	0	0.902
AKT3	PPP2R5E	9606.ENSP00000263826	9606.ENSP00000337641	0	0	0	0	0	0.347	0.900	0	0.931
AKT3	PPP2R5C	9606.ENSP00000263826	9606.ENSP00000412324	0	0	0	0	0	0.347	0.900	0	0.931
AKT3	PPP2CA	9606.ENSP00000263826	9606.ENSP00000418447	0	0	0	0	0	0.369	0.900	0	0.934
AKT3	PPP2R5D	9606.ENSP00000263826	9606.ENSP00000417963	0	0	0	0	0	0.347	0.900	0	0.931
AKT3	MLST8	9606.ENSP00000263826	9606.ENSP00000456405	0	0	0	0	0	0	0.900	0	0.900
AKT3	TP53	9606.ENSP00000263826	9606.ENSP00000269305	0	0	0	0	0	0.056	0.900	0	0.901
AKT3	PDPK1	9606.ENSP00000263826	9606.ENSP00000344220	0	0	0	0.754	0	0.463	0.900	0	0.944
AKT3	MTOR	9606.ENSP00000263826	9606.ENSP00000354558	0	0	0	0	0	0.104	0.900	0	0.906
AKT3	GSK3B	9606.ENSP00000263826	9606.ENSP00000324806	0	0	0	0.585	0	0.563	0.900	0	0.954
AKT3	PHLPP2	9606.ENSP00000263826	9606.ENSP00000457991	0	0	0	0	0	0.207	0.900	0	0.917
AKT3	FOXO3	9606.ENSP00000263826	9606.ENSP00000385824	0	0	0	0	0	0.755	0.900	0	0.974
ANGPT1	MMP2	9606.ENSP00000428340	9606.ENSP00000219070	0	0	0	0	0	0.070	0.900	0	0.903
ANGPT1	NFKB1	9606.ENSP00000428340	9606.ENSP00000226574	0	0	0	0	0	0.056	0.900	0	0.901
ANGPT1	MAPK14	9606.ENSP00000428340	9606.ENSP00000229795	0	0	0	0	0	0	0.900	0	0.900
ANGPT1	KRAS	9606.ENSP00000428340	9606.ENSP00000256078	0	0	0	0	0	0.056	0.900	0	0.901
ANGPT1	PLD2	9606.ENSP00000428340	9606.ENSP00000263088	0	0	0	0	0	0	0.900	0	0.900
ANGPT1	PIK3CA	9606.ENSP00000428340	9606.ENSP00000263967	0	0	0	0	0	0	0.900	0	0.900
ANGPT1	ITGA5	9606.ENSP00000428340	9606.ENSP00000293379	0	0	0	0	0	0.225	0.900	0	0.919
ANGPT1	FN1	9606.ENSP00000428340	9606.ENSP00000346839	0	0	0	0	0	0.121	0.900	0	0.908
ANGPT1	NRAS	9606.ENSP00000428340	9606.ENSP00000358548	0	0	0	0	0	0.056	0.900	0	0.901
ANGPT1	TEK	9606.ENSP00000428340	9606.ENSP00000369375	0	0	0	0	0	0.887	0.900	0	0.988
ANGPT1	GRB2	9606.ENSP00000428340	9606.ENSP00000376345	0	0	0	0	0	0	0.900	0	0.900
ANGPT1	MAPK8	9606.ENSP00000428340	9606.ENSP00000378974	0	0	0	0	0	0	0.900	0	0.900
ANGPT1	ITGB1	9606.ENSP00000428340	9606.ENSP00000379350	0	0	0	0	0	0.056	0.900	0	0.901
ANGPT1	RELA	9606.ENSP00000428340	9606.ENSP00000384273	0	0	0	0	0	0	0.900	0	0.900
ANGPT1	SHC1	9606.ENSP00000428340	9606.ENSP00000401303	0	0	0	0	0	0.063	0.900	0	0.902
ANGPT1	HRAS	9606.ENSP00000428340	9606.ENSP00000407586	0	0	0	0	0	0.056	0.900	0	0.901
ANGPT1	PIK3R1	9606.ENSP00000428340	9606.ENSP00000428056	0	0	0	0	0	0	0.900	0	0.900
ANGPT2	MAPK14	9606.ENSP00000314897	9606.ENSP00000229795	0	0	0	0	0	0	0.900	0	0.900
ANGPT2	PIK3CA	9606.ENSP00000314897	9606.ENSP00000263967	0	0	0	0	0	0	0.900	0	0.900
ANGPT2	PIK3R1	9606.ENSP00000314897	9606.ENSP00000428056	0	0	0	0	0	0	0.900	0	0.900
ANGPT2	TEK	9606.ENSP00000314897	9606.ENSP00000369375	0	0	0	0	0	0.891	0.900	0	0.988
ANGPT4	TEK	9606.ENSP00000371347	9606.ENSP00000369375	0	0	0	0	0	0.537	0.800	0	0.903
ANGPTL4	TBL1X	9606.ENSP00000301455	9606.ENSP00000217964	0	0	0	0	0	0	0.900	0	0.900
ANGPTL4	CREBBP	9606.ENSP00000301455	9606.ENSP00000262367	0	0	0	0	0	0	0.900	0	0.900
ANGPTL4	EP300	9606.ENSP00000301455	9606.ENSP00000263253	0	0	0	0	0	0	0.900	0	0.900
ANGPTL4	PPARG	9606.ENSP00000301455	9606.ENSP00000287820	0	0	0	0	0	0.058	0.900	0	0.901
ANGPTL4	TBL1XR1	9606.ENSP00000301455	9606.ENSP00000405574	0	0	0	0	0	0	0.900	0	0.900
ANGPTL4	NCOA2	9606.ENSP00000301455	9606.ENSP00000399968	0	0	0	0	0	0	0.900	0	0.900
ANGPTL4	NCOA1	9606.ENSP00000301455	9606.ENSP00000385216	0	0	0	0	0	0	0.900	0	0.900
ANGPTL4	NCOA3	9606.ENSP00000301455	9606.ENSP00000361066	0	0	0	0	0	0	0.900	0	0.900
ANGPTL4	RXRA	9606.ENSP00000301455	9606.ENSP00000419692	0	0	0	0	0	0.058	0.900	0	0.901
ANGPTL4	PPARA	9606.ENSP00000301455	9606.ENSP00000385523	0	0	0	0	0	0.058	0.900	0	0.901
ANGPTL4	LPL	9606.ENSP00000301455	9606.ENSP00000309757	0	0	0	0	0	0.297	0.900	0	0.926
APAF1	MAPK1	9606.ENSP00000448165	9606.ENSP00000215832	0	0	0	0	0	0	0.900	0	0.900
APAF1	MAPK3	9606.ENSP00000448165	9606.ENSP00000263025	0	0	0	0	0	0	0.900	0	0.900
APAF1	BIRC3	9606.ENSP00000448165	9606.ENSP00000263464	0	0	0	0	0	0.240	0.900	0	0.920
APAF1	TP53	9606.ENSP00000448165	9606.ENSP00000269305	0	0	0	0	0	0	0.900	0	0.900
APAF1	BAX	9606.ENSP00000448165	9606.ENSP00000293288	0	0	0	0	0	0.527	0.900	0	0.950
APAF1	BCL2L1	9606.ENSP00000448165	9606.ENSP00000302564	0	0	0	0	0	0.841	0.900	0	0.983
APAF1	CYCS	9606.ENSP00000448165	9606.ENSP00000307786	0	0	0	0	0	0.853	0.900	0	0.984
APAF1	CASP3	9606.ENSP00000448165	9606.ENSP00000311032	0	0	0	0	0	0.651	0.900	0	0.963
APAF1	CASP9	9606.ENSP00000448165	9606.ENSP00000330237	0	0	0	0	0	0.987	0.900	0	0.998
APAF1	E2F1	9606.ENSP00000448165	9606.ENSP00000345571	0	0	0	0	0	0.112	0.900	0	0.907
APAF1	BAK1	9606.ENSP00000448165	9606.ENSP00000363591	0	0	0	0	0	0.527	0.900	0	0.950
APAF1	BCL2	9606.ENSP00000448165	9606.ENSP00000381185	0	0	0	0	0	0.527	0.900	0	0.950
APAF1	BIRC2	9606.ENSP00000448165	9606.ENSP00000477613	0	0	0	0	0	0.240	0.900	0	0.920
APC	DVL2	9606.ENSP00000257430	9606.ENSP00000005340	0	0	0	0	0	0.495	0.900	0	0.947
APC	CACYBP	9606.ENSP00000257430	9606.ENSP00000356652	0	0	0	0	0	0	0.900	0	0.900
APC	FRAT2	9606.ENSP00000257430	9606.ENSP00000360058	0	0	0	0	0	0	0.900	0	0.900
APC	PPP2R5D	9606.ENSP00000257430	9606.ENSP00000417963	0	0	0	0	0	0	0.900	0	0.900
APC	TLE2	9606.ENSP00000257430	9606.ENSP00000466542	0	0	0	0	0	0	0.900	0	0.900
APC	CUL1	9606.ENSP00000257430	9606.ENSP00000326804	0	0	0	0	0	0	0.900	0	0.900
APC	HDAC1	9606.ENSP00000257430	9606.ENSP00000362649	0	0	0	0	0	0	0.900	0	0.900
APC	TLE4	9606.ENSP00000257430	9606.ENSP00000365720	0	0	0	0	0	0	0.900	0	0.900
APC	TLE3	9606.ENSP00000257430	9606.ENSP00000452871	0	0	0	0	0	0	0.900	0	0.900
APC	TLE1	9606.ENSP00000257430	9606.ENSP00000365682	0	0	0	0	0	0	0.900	0	0.900
APC	CASP3	9606.ENSP00000257430	9606.ENSP00000311032	0	0	0	0	0	0	0.900	0	0.900
APC	FRAT1	9606.ENSP00000257430	9606.ENSP00000360060	0	0	0	0	0	0	0.900	0	0.900
APC	CSNK1D	9606.ENSP00000257430	9606.ENSP00000324464	0	0	0	0	0	0.282	0.900	0	0.925
APC	RAC1	9606.ENSP00000257430	9606.ENSP00000348461	0	0	0	0	0	0.324	0.900	0	0.929
APC	FZD5	9606.ENSP00000257430	9606.ENSP00000354607	0	0	0	0	0	0	0.900	0	0.900
APC	DVL3	9606.ENSP00000257430	9606.ENSP00000316054	0	0	0	0	0	0.108	0.900	0	0.906
APC	WNT8B	9606.ENSP00000257430	9606.ENSP00000340677	0	0	0	0	0	0.074	0.900	0	0.903
APC	WNT8A	9606.ENSP00000257430	9606.ENSP00000426653	0	0	0	0	0	0.074	0.900	0	0.903
APC	FZD1	9606.ENSP00000257430	9606.ENSP00000287934	0	0	0	0	0	0	0.900	0	0.900
APC	NOTCH1	9606.ENSP00000257430	9606.ENSP00000277541	0	0	0	0	0	0.101	0.900	0	0.906
APC	FZD2	9606.ENSP00000257430	9606.ENSP00000323901	0	0	0	0	0	0	0.900	0	0.900
APC	PPP2R5A	9606.ENSP00000257430	9606.ENSP00000261461	0	0	0	0	0	0.470	0.900	0	0.944
APC	LRP6	9606.ENSP00000257430	9606.ENSP00000261349	0	0	0	0	0	0	0.900	0	0.900
APC	WNT3A	9606.ENSP00000257430	9606.ENSP00000284523	0	0	0	0	0	0.074	0.900	0	0.903
APC	WNT1	9606.ENSP00000257430	9606.ENSP00000293549	0	0	0	0	0	0.139	0.900	0	0.910
APC	LRP5	9606.ENSP00000257430	9606.ENSP00000294304	0	0	0	0	0	0	0.900	0	0.900
APC	SIAH1	9606.ENSP00000257430	9606.ENSP00000349156	0	0	0	0	0	0.632	0.900	0	0.961
APC	CSNK1E	9606.ENSP00000257430	9606.ENSP00000380044	0	0	0	0	0	0.758	0.900	0	0.974
APC	CDC42	9606.ENSP00000257430	9606.ENSP00000383118	0	0	0	0	0	0.659	0.900	0	0.964
APC	CTBP1	9606.ENSP00000257430	9606.ENSP00000290921	0	0	0	0	0	0.763	0.900	0	0.975
APC	CTNNBIP1	9606.ENSP00000257430	9606.ENSP00000366474	0	0	0	0	0	0.943	0.720	0	0.983
APC	DVL1	9606.ENSP00000257430	9606.ENSP00000368169	0	0	0	0	0	0.521	0.900	0	0.950
APC	BTRC	9606.ENSP00000257430	9606.ENSP00000359206	0	0	0	0	0	0.806	0.900	0	0.979
APC	CSNK1A1	9606.ENSP00000257430	9606.ENSP00000421689	0	0	0	0	0	0.281	0.900	0	0.925
APC	AXIN2	9606.ENSP00000257430	9606.ENSP00000302625	0	0	0	0	0	0.674	0.900	0	0.966
APC	AXIN1	9606.ENSP00000257430	9606.ENSP00000262320	0	0	0	0	0	0.991	0.900	0	0.999
APC	GSK3B	9606.ENSP00000257430	9606.ENSP00000324806	0	0	0	0	0	0.910	0.900	0	0.990
